order_id,product_id,quantity,unit_price,item_total
ORDER_111630,PROD_5019,2,288.83,577.66
ORDER_111630,PROD_5033,3,403.0,1209.0
ORDER_111630,PROD_5061,2,104.17,208.34
ORDER_111631,PROD_5143,1,605.44,605.44
ORDER_111631,PROD_5039,2,577.71,1155.42
ORDER_111631,PROD_5048,2,242.4,484.8
ORDER_111631,PROD_5018,1,241.77,241.77
ORDER_111632,PROD_5060,3,52.83,158.49
ORDER_111632,PROD_5114,2,244.29,488.58
ORDER_111632,PROD_5164,2,460.18,920.36
ORDER_111632,PROD_5039,2,577.71,1155.42
ORDER_111632,PROD_5144,1,757.3,757.3
ORDER_111633,PROD_5054,2,507.94,1015.88
ORDER_111633,PROD_5020,1,80.48,80.48
ORDER_111633,PROD_5168,2,318.41,636.82
ORDER_111633,PROD_5085,3,550.2,1650.6000000000001
ORDER_111634,PROD_5067,3,362.53,1087.59
ORDER_111634,PROD_5003,1,584.48,584.48
ORDER_111634,PROD_5057,2,370.02,740.04
ORDER_111634,PROD_5083,1,459.92,459.92
ORDER_111635,PROD_5062,1,449.61,449.61
ORDER_111635,PROD_5063,3,762.7,2288.1000000000004
ORDER_111635,PROD_5179,2,255.52,511.04
ORDER_111636,PROD_5062,3,449.61,1348.83
ORDER_111637,PROD_5103,1,416.25,416.25
ORDER_111637,PROD_5040,3,617.8,1853.3999999999999
ORDER_111638,PROD_5082,1,178.19,178.19
ORDER_111638,PROD_5121,1,342.4,342.4
ORDER_111638,PROD_5069,2,385.82,771.64
ORDER_111638,PROD_5085,2,550.2,1100.4
ORDER_111638,PROD_5165,3,144.46,433.38
ORDER_111639,PROD_5069,3,385.82,1157.46
ORDER_111639,PROD_5118,2,737.23,1474.46
ORDER_111639,PROD_5152,2,128.37,256.74
ORDER_111639,PROD_5123,3,50.15,150.45
ORDER_111640,PROD_5058,2,611.77,1223.54
ORDER_111640,PROD_5095,3,252.63,757.89
ORDER_111640,PROD_5011,2,171.2,342.4
ORDER_111641,PROD_5077,3,275.23,825.69
ORDER_111641,PROD_5122,2,407.54,815.08
ORDER_111641,PROD_5024,3,117.57,352.71
ORDER_111641,PROD_5111,1,546.54,546.54
ORDER_111642,PROD_5004,2,300.77,601.54
ORDER_111642,PROD_5003,3,584.48,1753.44
ORDER_111642,PROD_5069,1,385.82,385.82
ORDER_111642,PROD_5007,2,567.3,1134.6
ORDER_111642,PROD_5060,1,52.83,52.83
ORDER_111643,PROD_5069,1,385.82,385.82
ORDER_111643,PROD_5066,1,377.87,377.87
ORDER_111643,PROD_5026,1,193.38,193.38
ORDER_111643,PROD_5088,3,752.78,2258.34
ORDER_111644,PROD_5080,3,346.94,1040.82
ORDER_111644,PROD_5097,1,395.19,395.19
ORDER_111644,PROD_5188,3,583.17,1749.5099999999998
ORDER_111644,PROD_5002,3,41.86,125.58
ORDER_111645,PROD_5195,2,236.74,473.48
ORDER_111645,PROD_5061,3,104.17,312.51
ORDER_111645,PROD_5144,1,757.3,757.3
ORDER_111645,PROD_5082,1,178.19,178.19
ORDER_111645,PROD_5083,1,459.92,459.92
ORDER_111646,PROD_5023,2,106.34,212.68
ORDER_111646,PROD_5094,2,159.74,319.48
ORDER_111646,PROD_5016,3,325.37,976.11
ORDER_111646,PROD_5048,3,242.4,727.2
ORDER_111647,PROD_5199,2,235.99,471.98
ORDER_111647,PROD_5063,3,762.7,2288.1000000000004
ORDER_111647,PROD_5083,2,459.92,919.84
ORDER_111647,PROD_5074,3,474.28,1422.84
ORDER_111648,PROD_5108,3,138.98,416.93999999999994
ORDER_111648,PROD_5086,3,25.42,76.26
ORDER_111648,PROD_5138,3,230.65,691.95
ORDER_111648,PROD_5038,3,741.3,2223.8999999999996
ORDER_111648,PROD_5044,2,262.27,524.54
ORDER_111649,PROD_5067,2,362.53,725.06
ORDER_111649,PROD_5081,3,799.8,2399.3999999999996
ORDER_111649,PROD_5045,2,264.05,528.1
ORDER_111649,PROD_5123,3,50.15,150.45
ORDER_111649,PROD_5007,1,567.3,567.3
ORDER_111650,PROD_5033,3,403.0,1209.0
ORDER_111650,PROD_5092,3,361.03,1083.09
ORDER_111651,PROD_5133,1,426.88,426.88
ORDER_111651,PROD_5059,2,441.8,883.6
ORDER_111651,PROD_5193,1,45.13,45.13
ORDER_111652,PROD_5119,1,156.88,156.88
ORDER_111652,PROD_5065,3,301.18,903.54
ORDER_111652,PROD_5132,3,226.78,680.34
ORDER_111652,PROD_5126,2,403.7,807.4
ORDER_111653,PROD_5179,2,255.52,511.04
ORDER_111653,PROD_5187,2,235.47,470.94
ORDER_111654,PROD_5160,3,788.56,2365.68
ORDER_111654,PROD_5164,3,460.18,1380.54
ORDER_111654,PROD_5163,2,780.86,1561.72
ORDER_111654,PROD_5173,3,669.77,2009.31
ORDER_111654,PROD_5118,2,737.23,1474.46
ORDER_111655,PROD_5167,2,797.07,1594.14
ORDER_111656,PROD_5042,1,727.59,727.59
ORDER_111657,PROD_5179,2,255.52,511.04
ORDER_111657,PROD_5135,2,678.93,1357.86
ORDER_111657,PROD_5136,3,270.26,810.78
ORDER_111657,PROD_5171,2,723.12,1446.24
ORDER_111658,PROD_5046,3,201.46,604.38
ORDER_111658,PROD_5099,1,250.91,250.91
ORDER_111658,PROD_5043,2,571.49,1142.98
ORDER_111658,PROD_5043,3,571.49,1714.47
ORDER_111658,PROD_5059,2,441.8,883.6
ORDER_111659,PROD_5034,2,860.23,1720.46
ORDER_111659,PROD_5089,1,431.9,431.9
ORDER_111659,PROD_5030,1,94.81,94.81
ORDER_111659,PROD_5187,2,235.47,470.94
ORDER_111659,PROD_5149,2,827.19,1654.38
ORDER_111660,PROD_5041,1,443.94,443.94
ORDER_111660,PROD_5195,2,236.74,473.48
ORDER_111660,PROD_5169,2,433.88,867.76
ORDER_111660,PROD_5100,3,121.68,365.04
ORDER_111660,PROD_5026,1,193.38,193.38
ORDER_111661,PROD_5116,1,104.58,104.58
ORDER_111662,PROD_5036,1,174.51,174.51
ORDER_111662,PROD_5107,1,530.65,530.65
ORDER_111662,PROD_5012,2,174.17,348.34
ORDER_111662,PROD_5189,3,649.34,1948.02
ORDER_111662,PROD_5001,1,601.34,601.34
ORDER_111663,PROD_5058,2,611.77,1223.54
ORDER_111663,PROD_5196,2,276.87,553.74
ORDER_111663,PROD_5155,1,331.06,331.06
ORDER_111663,PROD_5168,2,318.41,636.82
ORDER_111663,PROD_5040,3,617.8,1853.3999999999999
ORDER_111664,PROD_5125,3,629.77,1889.31
ORDER_111664,PROD_5001,1,601.34,601.34
ORDER_111664,PROD_5113,3,102.86,308.58
ORDER_111664,PROD_5052,3,668.05,2004.1499999999999
ORDER_111664,PROD_5197,1,376.54,376.54
ORDER_111665,PROD_5108,1,138.98,138.98
ORDER_111665,PROD_5179,2,255.52,511.04
ORDER_111665,PROD_5011,3,171.2,513.5999999999999
ORDER_111665,PROD_5110,1,81.47,81.47
ORDER_111665,PROD_5124,1,154.39,154.39
ORDER_111666,PROD_5013,2,75.52,151.04
ORDER_111666,PROD_5045,2,264.05,528.1
ORDER_111667,PROD_5114,2,244.29,488.58
ORDER_111667,PROD_5018,1,241.77,241.77
ORDER_111667,PROD_5125,1,629.77,629.77
ORDER_111667,PROD_5066,3,377.87,1133.6100000000001
ORDER_111668,PROD_5040,1,617.8,617.8
ORDER_111669,PROD_5036,1,174.51,174.51
ORDER_111670,PROD_5177,1,186.24,186.24
ORDER_111670,PROD_5129,3,355.99,1067.97
ORDER_111670,PROD_5057,1,370.02,370.02
ORDER_111670,PROD_5098,2,502.65,1005.3
ORDER_111670,PROD_5014,1,715.48,715.48
ORDER_111671,PROD_5061,1,104.17,104.17
ORDER_111671,PROD_5081,1,799.8,799.8
ORDER_111671,PROD_5017,2,352.78,705.56
ORDER_111671,PROD_5173,3,669.77,2009.31
ORDER_111671,PROD_5196,3,276.87,830.61
ORDER_111672,PROD_5028,2,718.08,1436.16
ORDER_111672,PROD_5003,1,584.48,584.48
ORDER_111672,PROD_5059,2,441.8,883.6
ORDER_111673,PROD_5061,1,104.17,104.17
ORDER_111673,PROD_5021,2,607.8,1215.6
ORDER_111673,PROD_5091,1,663.16,663.16
ORDER_111674,PROD_5034,3,860.23,2580.69
ORDER_111675,PROD_5159,3,400.38,1201.1399999999999
ORDER_111676,PROD_5191,1,506.82,506.82
ORDER_111676,PROD_5076,2,23.64,47.28
ORDER_111676,PROD_5069,2,385.82,771.64
ORDER_111676,PROD_5097,3,395.19,1185.57
ORDER_111676,PROD_5144,1,757.3,757.3
ORDER_111677,PROD_5182,2,422.98,845.96
ORDER_111677,PROD_5036,1,174.51,174.51
ORDER_111677,PROD_5109,3,233.76,701.28
ORDER_111678,PROD_5157,3,573.45,1720.3500000000001
ORDER_111678,PROD_5074,2,474.28,948.56
ORDER_111679,PROD_5156,2,633.79,1267.58
ORDER_111679,PROD_5090,3,450.3,1350.9
ORDER_111679,PROD_5078,1,75.63,75.63
ORDER_111680,PROD_5068,3,710.31,2130.93
ORDER_111680,PROD_5102,3,198.82,596.46
ORDER_111681,PROD_5025,2,229.98,459.96
ORDER_111682,PROD_5020,3,80.48,241.44
ORDER_111682,PROD_5018,2,241.77,483.54
ORDER_111682,PROD_5014,2,715.48,1430.96
ORDER_111682,PROD_5034,1,860.23,860.23
ORDER_111683,PROD_5043,2,571.49,1142.98
ORDER_111684,PROD_5189,2,649.34,1298.68
ORDER_111684,PROD_5169,3,433.88,1301.6399999999999
ORDER_111685,PROD_5114,3,244.29,732.87
ORDER_111685,PROD_5091,3,663.16,1989.48
ORDER_111685,PROD_5171,2,723.12,1446.24
ORDER_111685,PROD_5078,3,75.63,226.89
ORDER_111686,PROD_5158,2,91.67,183.34
ORDER_111686,PROD_5177,1,186.24,186.24
ORDER_111687,PROD_5048,3,242.4,727.2
ORDER_111687,PROD_5116,1,104.58,104.58
ORDER_111688,PROD_5199,3,235.99,707.97
ORDER_111689,PROD_5105,2,672.35,1344.7
ORDER_111689,PROD_5167,3,797.07,2391.21
ORDER_111690,PROD_5115,1,527.3,527.3
ORDER_111690,PROD_5172,2,682.86,1365.72
ORDER_111690,PROD_5142,1,413.42,413.42
ORDER_111690,PROD_5016,2,325.37,650.74
ORDER_111691,PROD_5096,2,364.58,729.16
ORDER_111691,PROD_5065,1,301.18,301.18
ORDER_111691,PROD_5010,3,291.42,874.26
ORDER_111691,PROD_5112,1,631.86,631.86
ORDER_111691,PROD_5161,3,48.72,146.16
ORDER_111692,PROD_5121,1,342.4,342.4
ORDER_111692,PROD_5016,2,325.37,650.74
ORDER_111692,PROD_5172,1,682.86,682.86
ORDER_111692,PROD_5177,1,186.24,186.24
ORDER_111692,PROD_5064,2,833.05,1666.1
ORDER_111693,PROD_5102,3,198.82,596.46
ORDER_111693,PROD_5097,2,395.19,790.38
ORDER_111693,PROD_5155,2,331.06,662.12
ORDER_111693,PROD_5121,1,342.4,342.4
ORDER_111694,PROD_5116,3,104.58,313.74
ORDER_111694,PROD_5115,2,527.3,1054.6
ORDER_111694,PROD_5046,2,201.46,402.92
ORDER_111695,PROD_5124,1,154.39,154.39
ORDER_111695,PROD_5157,2,573.45,1146.9
ORDER_111695,PROD_5085,2,550.2,1100.4
ORDER_111695,PROD_5140,1,194.41,194.41
ORDER_111695,PROD_5014,1,715.48,715.48
ORDER_111696,PROD_5083,2,459.92,919.84
ORDER_111696,PROD_5127,1,57.95,57.95
ORDER_111696,PROD_5005,1,154.26,154.26
ORDER_111696,PROD_5165,3,144.46,433.38
ORDER_111697,PROD_5038,1,741.3,741.3
ORDER_111697,PROD_5098,1,502.65,502.65
ORDER_111698,PROD_5025,2,229.98,459.96
ORDER_111698,PROD_5069,3,385.82,1157.46
ORDER_111698,PROD_5025,3,229.98,689.9399999999999
ORDER_111698,PROD_5135,1,678.93,678.93
ORDER_111698,PROD_5037,2,515.09,1030.18
ORDER_111699,PROD_5124,3,154.39,463.16999999999996
ORDER_111699,PROD_5140,3,194.41,583.23
ORDER_111699,PROD_5134,2,273.73,547.46
ORDER_111699,PROD_5140,1,194.41,194.41
ORDER_111699,PROD_5018,3,241.77,725.3100000000001
ORDER_111700,PROD_5191,1,506.82,506.82
ORDER_111700,PROD_5062,3,449.61,1348.83
ORDER_111701,PROD_5169,1,433.88,433.88
ORDER_111701,PROD_5044,3,262.27,786.81
ORDER_111702,PROD_5059,1,441.8,441.8
ORDER_111702,PROD_5038,3,741.3,2223.8999999999996
ORDER_111702,PROD_5021,3,607.8,1823.3999999999999
ORDER_111702,PROD_5172,3,682.86,2048.58
ORDER_111702,PROD_5155,2,331.06,662.12
ORDER_111703,PROD_5021,3,607.8,1823.3999999999999
ORDER_111703,PROD_5176,3,509.88,1529.6399999999999
ORDER_111704,PROD_5001,1,601.34,601.34
ORDER_111704,PROD_5083,1,459.92,459.92
ORDER_111704,PROD_5182,3,422.98,1268.94
ORDER_111705,PROD_5174,3,730.26,2190.7799999999997
ORDER_111705,PROD_5130,3,97.58,292.74
ORDER_111705,PROD_5077,3,275.23,825.69
ORDER_111706,PROD_5083,2,459.92,919.84
ORDER_111706,PROD_5013,3,75.52,226.56
ORDER_111707,PROD_5154,3,57.36,172.07999999999998
ORDER_111708,PROD_5053,2,510.44,1020.88
ORDER_111708,PROD_5083,2,459.92,919.84
ORDER_111708,PROD_5032,1,466.45,466.45
ORDER_111708,PROD_5109,2,233.76,467.52
ORDER_111708,PROD_5165,1,144.46,144.46
ORDER_111709,PROD_5057,1,370.02,370.02
ORDER_111710,PROD_5062,2,449.61,899.22
ORDER_111710,PROD_5129,1,355.99,355.99
ORDER_111710,PROD_5151,1,577.36,577.36
ORDER_111710,PROD_5064,2,833.05,1666.1
ORDER_111711,PROD_5072,2,587.62,1175.24
ORDER_111711,PROD_5185,1,259.32,259.32
ORDER_111712,PROD_5137,2,541.19,1082.38
ORDER_111712,PROD_5004,3,300.77,902.31
ORDER_111712,PROD_5125,1,629.77,629.77
ORDER_111713,PROD_5013,3,75.52,226.56
ORDER_111713,PROD_5140,3,194.41,583.23
ORDER_111714,PROD_5057,2,370.02,740.04
ORDER_111714,PROD_5070,2,506.94,1013.88
ORDER_111714,PROD_5011,2,171.2,342.4
ORDER_111714,PROD_5037,3,515.09,1545.27
ORDER_111715,PROD_5045,1,264.05,264.05
ORDER_111715,PROD_5047,2,648.43,1296.86
ORDER_111716,PROD_5121,1,342.4,342.4
ORDER_111716,PROD_5142,3,413.42,1240.26
ORDER_111717,PROD_5054,3,507.94,1523.82
ORDER_111717,PROD_5162,2,591.38,1182.76
ORDER_111717,PROD_5023,2,106.34,212.68
ORDER_111718,PROD_5043,2,571.49,1142.98
ORDER_111718,PROD_5050,2,172.62,345.24
ORDER_111719,PROD_5158,2,91.67,183.34
ORDER_111720,PROD_5137,3,541.19,1623.5700000000002
ORDER_111720,PROD_5091,2,663.16,1326.32
ORDER_111720,PROD_5100,1,121.68,121.68
ORDER_111720,PROD_5026,3,193.38,580.14
ORDER_111721,PROD_5026,1,193.38,193.38
ORDER_111722,PROD_5197,1,376.54,376.54
ORDER_111722,PROD_5088,1,752.78,752.78
ORDER_111723,PROD_5114,2,244.29,488.58
ORDER_111724,PROD_5171,2,723.12,1446.24
ORDER_111724,PROD_5063,2,762.7,1525.4
ORDER_111724,PROD_5061,1,104.17,104.17
ORDER_111724,PROD_5134,3,273.73,821.19
ORDER_111725,PROD_5182,3,422.98,1268.94
ORDER_111725,PROD_5160,1,788.56,788.56
ORDER_111726,PROD_5195,3,236.74,710.22
ORDER_111726,PROD_5036,2,174.51,349.02
ORDER_111726,PROD_5010,1,291.42,291.42
ORDER_111727,PROD_5019,3,288.83,866.49
ORDER_111727,PROD_5141,1,472.63,472.63
ORDER_111728,PROD_5014,3,715.48,2146.44
ORDER_111729,PROD_5093,2,360.99,721.98
ORDER_111729,PROD_5109,3,233.76,701.28
ORDER_111729,PROD_5111,1,546.54,546.54
ORDER_111730,PROD_5105,1,672.35,672.35
ORDER_111730,PROD_5179,1,255.52,255.52
ORDER_111731,PROD_5082,2,178.19,356.38
ORDER_111731,PROD_5088,1,752.78,752.78
ORDER_111732,PROD_5126,2,403.7,807.4
ORDER_111732,PROD_5160,2,788.56,1577.12
ORDER_111732,PROD_5079,3,451.86,1355.58
ORDER_111732,PROD_5056,1,767.67,767.67
ORDER_111732,PROD_5100,2,121.68,243.36
ORDER_111733,PROD_5027,1,609.33,609.33
ORDER_111733,PROD_5158,2,91.67,183.34
ORDER_111733,PROD_5010,2,291.42,582.84
ORDER_111733,PROD_5099,3,250.91,752.73
ORDER_111733,PROD_5166,2,350.91,701.82
ORDER_111734,PROD_5145,1,423.63,423.63
ORDER_111734,PROD_5041,1,443.94,443.94
ORDER_111734,PROD_5027,3,609.33,1827.9900000000002
ORDER_111735,PROD_5180,1,86.3,86.3
ORDER_111735,PROD_5168,3,318.41,955.23
ORDER_111735,PROD_5032,1,466.45,466.45
ORDER_111736,PROD_5140,2,194.41,388.82
ORDER_111737,PROD_5128,1,591.49,591.49
ORDER_111737,PROD_5092,3,361.03,1083.09
ORDER_111738,PROD_5025,3,229.98,689.9399999999999
ORDER_111739,PROD_5042,3,727.59,2182.77
ORDER_111739,PROD_5000,1,187.53,187.53
ORDER_111739,PROD_5007,1,567.3,567.3
ORDER_111739,PROD_5151,1,577.36,577.36
ORDER_111739,PROD_5038,1,741.3,741.3
ORDER_111740,PROD_5009,1,160.61,160.61
ORDER_111741,PROD_5038,2,741.3,1482.6
ORDER_111741,PROD_5067,2,362.53,725.06
ORDER_111742,PROD_5073,3,71.17,213.51
ORDER_111742,PROD_5015,3,107.99,323.96999999999997
ORDER_111743,PROD_5104,3,32.53,97.59
ORDER_111743,PROD_5003,1,584.48,584.48
ORDER_111744,PROD_5144,2,757.3,1514.6
ORDER_111744,PROD_5140,2,194.41,388.82
ORDER_111745,PROD_5099,3,250.91,752.73
ORDER_111746,PROD_5021,2,607.8,1215.6
ORDER_111747,PROD_5151,3,577.36,1732.08
ORDER_111747,PROD_5112,3,631.86,1895.58
ORDER_111747,PROD_5172,2,682.86,1365.72
ORDER_111747,PROD_5167,1,797.07,797.07
ORDER_111747,PROD_5168,2,318.41,636.82
ORDER_111748,PROD_5086,2,25.42,50.84
ORDER_111748,PROD_5041,1,443.94,443.94
ORDER_111748,PROD_5062,2,449.61,899.22
ORDER_111748,PROD_5055,1,617.09,617.09
ORDER_111749,PROD_5002,2,41.86,83.72
ORDER_111749,PROD_5023,1,106.34,106.34
ORDER_111750,PROD_5153,2,129.9,259.8
ORDER_111750,PROD_5040,1,617.8,617.8
ORDER_111751,PROD_5167,2,797.07,1594.14
ORDER_111751,PROD_5193,1,45.13,45.13
ORDER_111752,PROD_5160,3,788.56,2365.68
ORDER_111753,PROD_5198,1,724.26,724.26
ORDER_111753,PROD_5026,1,193.38,193.38
ORDER_111754,PROD_5117,3,627.02,1881.06
ORDER_111754,PROD_5043,1,571.49,571.49
ORDER_111754,PROD_5087,3,278.79,836.3700000000001
ORDER_111755,PROD_5163,1,780.86,780.86
ORDER_111755,PROD_5145,1,423.63,423.63
ORDER_111756,PROD_5185,1,259.32,259.32
ORDER_111756,PROD_5039,1,577.71,577.71
ORDER_111756,PROD_5166,1,350.91,350.91
ORDER_111756,PROD_5141,1,472.63,472.63
ORDER_111756,PROD_5034,1,860.23,860.23
ORDER_111757,PROD_5026,3,193.38,580.14
ORDER_111758,PROD_5180,3,86.3,258.9
ORDER_111758,PROD_5154,2,57.36,114.72
ORDER_111759,PROD_5047,1,648.43,648.43
ORDER_111759,PROD_5156,1,633.79,633.79
ORDER_111759,PROD_5046,3,201.46,604.38
ORDER_111760,PROD_5101,1,453.94,453.94
ORDER_111760,PROD_5038,1,741.3,741.3
ORDER_111760,PROD_5171,3,723.12,2169.36
ORDER_111760,PROD_5084,2,378.32,756.64
ORDER_111761,PROD_5108,2,138.98,277.96
ORDER_111762,PROD_5180,3,86.3,258.9
ORDER_111762,PROD_5085,3,550.2,1650.6000000000001
ORDER_111762,PROD_5051,1,287.9,287.9
ORDER_111763,PROD_5013,2,75.52,151.04
ORDER_111763,PROD_5128,1,591.49,591.49
ORDER_111763,PROD_5154,2,57.36,114.72
ORDER_111763,PROD_5061,2,104.17,208.34
ORDER_111763,PROD_5110,2,81.47,162.94
ORDER_111764,PROD_5186,1,71.11,71.11
ORDER_111764,PROD_5161,2,48.72,97.44
ORDER_111764,PROD_5139,1,38.75,38.75
ORDER_111764,PROD_5133,3,426.88,1280.6399999999999
ORDER_111765,PROD_5102,1,198.82,198.82
ORDER_111765,PROD_5198,2,724.26,1448.52
ORDER_111766,PROD_5059,3,441.8,1325.4
ORDER_111766,PROD_5194,1,700.09,700.09
ORDER_111767,PROD_5151,2,577.36,1154.72
ORDER_111768,PROD_5177,2,186.24,372.48
ORDER_111769,PROD_5143,3,605.44,1816.3200000000002
ORDER_111770,PROD_5151,1,577.36,577.36
ORDER_111770,PROD_5067,1,362.53,362.53
ORDER_111770,PROD_5154,3,57.36,172.07999999999998
ORDER_111770,PROD_5126,3,403.7,1211.1
ORDER_111771,PROD_5003,3,584.48,1753.44
ORDER_111771,PROD_5199,3,235.99,707.97
ORDER_111771,PROD_5096,1,364.58,364.58
ORDER_111771,PROD_5016,2,325.37,650.74
ORDER_111772,PROD_5175,1,570.71,570.71
ORDER_111772,PROD_5107,3,530.65,1591.9499999999998
ORDER_111773,PROD_5199,3,235.99,707.97
ORDER_111773,PROD_5007,2,567.3,1134.6
ORDER_111773,PROD_5005,1,154.26,154.26
ORDER_111774,PROD_5003,2,584.48,1168.96
ORDER_111775,PROD_5121,3,342.4,1027.1999999999998
ORDER_111775,PROD_5133,3,426.88,1280.6399999999999
ORDER_111775,PROD_5166,3,350.91,1052.73
ORDER_111775,PROD_5134,3,273.73,821.19
ORDER_111775,PROD_5054,2,507.94,1015.88
ORDER_111776,PROD_5008,2,125.98,251.96
ORDER_111776,PROD_5126,3,403.7,1211.1
ORDER_111777,PROD_5110,3,81.47,244.41
ORDER_111777,PROD_5170,1,477.09,477.09
ORDER_111778,PROD_5098,3,502.65,1507.9499999999998
ORDER_111778,PROD_5040,1,617.8,617.8
ORDER_111778,PROD_5184,3,302.36,907.08
ORDER_111778,PROD_5159,1,400.38,400.38
ORDER_111779,PROD_5035,2,743.65,1487.3
ORDER_111779,PROD_5069,2,385.82,771.64
ORDER_111780,PROD_5042,1,727.59,727.59
ORDER_111780,PROD_5022,1,412.09,412.09
ORDER_111780,PROD_5193,2,45.13,90.26
ORDER_111781,PROD_5084,1,378.32,378.32
ORDER_111781,PROD_5132,3,226.78,680.34
ORDER_111782,PROD_5155,1,331.06,331.06
ORDER_111783,PROD_5081,1,799.8,799.8
ORDER_111784,PROD_5098,3,502.65,1507.9499999999998
ORDER_111784,PROD_5126,3,403.7,1211.1
ORDER_111784,PROD_5104,3,32.53,97.59
ORDER_111785,PROD_5020,1,80.48,80.48
ORDER_111785,PROD_5075,2,297.88,595.76
ORDER_111785,PROD_5088,1,752.78,752.78
ORDER_111785,PROD_5115,1,527.3,527.3
ORDER_111785,PROD_5084,2,378.32,756.64
ORDER_111786,PROD_5175,3,570.71,1712.13
ORDER_111786,PROD_5067,3,362.53,1087.59
ORDER_111786,PROD_5186,3,71.11,213.32999999999998
ORDER_111786,PROD_5110,1,81.47,81.47
ORDER_111786,PROD_5048,3,242.4,727.2
ORDER_111787,PROD_5197,2,376.54,753.08
ORDER_111787,PROD_5056,2,767.67,1535.34
ORDER_111787,PROD_5122,3,407.54,1222.6200000000001
ORDER_111788,PROD_5138,1,230.65,230.65
ORDER_111789,PROD_5094,1,159.74,159.74
ORDER_111789,PROD_5082,1,178.19,178.19
ORDER_111789,PROD_5093,3,360.99,1082.97
ORDER_111790,PROD_5199,1,235.99,235.99
ORDER_111790,PROD_5037,3,515.09,1545.27
ORDER_111790,PROD_5065,2,301.18,602.36
ORDER_111791,PROD_5053,1,510.44,510.44
ORDER_111791,PROD_5085,2,550.2,1100.4
ORDER_111791,PROD_5003,2,584.48,1168.96
ORDER_111791,PROD_5083,3,459.92,1379.76
ORDER_111792,PROD_5065,2,301.18,602.36
ORDER_111792,PROD_5167,3,797.07,2391.21
ORDER_111792,PROD_5039,3,577.71,1733.13
ORDER_111793,PROD_5178,1,45.82,45.82
ORDER_111794,PROD_5061,1,104.17,104.17
ORDER_111795,PROD_5089,1,431.9,431.9
ORDER_111795,PROD_5185,2,259.32,518.64
ORDER_111795,PROD_5070,2,506.94,1013.88
ORDER_111795,PROD_5077,2,275.23,550.46
ORDER_111796,PROD_5197,1,376.54,376.54
ORDER_111797,PROD_5070,3,506.94,1520.82
ORDER_111797,PROD_5150,2,526.49,1052.98
ORDER_111797,PROD_5135,1,678.93,678.93
ORDER_111797,PROD_5133,1,426.88,426.88
ORDER_111797,PROD_5054,3,507.94,1523.82
ORDER_111798,PROD_5038,3,741.3,2223.8999999999996
ORDER_111798,PROD_5176,2,509.88,1019.76
ORDER_111798,PROD_5018,1,241.77,241.77
ORDER_111799,PROD_5123,1,50.15,50.15
ORDER_111799,PROD_5116,2,104.58,209.16
ORDER_111799,PROD_5174,3,730.26,2190.7799999999997
ORDER_111800,PROD_5079,3,451.86,1355.58
ORDER_111800,PROD_5060,3,52.83,158.49
ORDER_111800,PROD_5080,1,346.94,346.94
ORDER_111800,PROD_5183,2,595.04,1190.08
ORDER_111800,PROD_5085,2,550.2,1100.4
ORDER_111801,PROD_5148,3,240.67,722.01
ORDER_111801,PROD_5064,3,833.05,2499.1499999999996
ORDER_111802,PROD_5059,2,441.8,883.6
ORDER_111802,PROD_5005,1,154.26,154.26
ORDER_111803,PROD_5119,2,156.88,313.76
ORDER_111804,PROD_5013,1,75.52,75.52
ORDER_111804,PROD_5021,2,607.8,1215.6
ORDER_111805,PROD_5107,3,530.65,1591.9499999999998
ORDER_111805,PROD_5089,2,431.9,863.8
ORDER_111805,PROD_5064,2,833.05,1666.1
ORDER_111805,PROD_5158,3,91.67,275.01
ORDER_111805,PROD_5048,1,242.4,242.4
ORDER_111806,PROD_5083,1,459.92,459.92
ORDER_111806,PROD_5161,2,48.72,97.44
ORDER_111806,PROD_5164,1,460.18,460.18
ORDER_111806,PROD_5032,2,466.45,932.9
ORDER_111807,PROD_5060,3,52.83,158.49
ORDER_111807,PROD_5126,1,403.7,403.7
ORDER_111807,PROD_5197,1,376.54,376.54
ORDER_111807,PROD_5186,3,71.11,213.32999999999998
ORDER_111808,PROD_5064,2,833.05,1666.1
ORDER_111808,PROD_5081,3,799.8,2399.3999999999996
ORDER_111809,PROD_5188,3,583.17,1749.5099999999998
ORDER_111810,PROD_5044,3,262.27,786.81
ORDER_111810,PROD_5191,2,506.82,1013.64
ORDER_111810,PROD_5136,2,270.26,540.52
ORDER_111811,PROD_5148,2,240.67,481.34
ORDER_111811,PROD_5089,3,431.9,1295.6999999999998
ORDER_111811,PROD_5163,2,780.86,1561.72
ORDER_111812,PROD_5100,3,121.68,365.04
ORDER_111812,PROD_5071,3,287.31,861.9300000000001
ORDER_111813,PROD_5067,3,362.53,1087.59
ORDER_111813,PROD_5105,1,672.35,672.35
ORDER_111813,PROD_5060,1,52.83,52.83
ORDER_111813,PROD_5058,3,611.77,1835.31
ORDER_111814,PROD_5006,1,139.02,139.02
ORDER_111815,PROD_5124,3,154.39,463.16999999999996
ORDER_111815,PROD_5174,2,730.26,1460.52
ORDER_111815,PROD_5001,3,601.34,1804.02
ORDER_111816,PROD_5005,1,154.26,154.26
ORDER_111816,PROD_5130,1,97.58,97.58
ORDER_111816,PROD_5179,1,255.52,255.52
ORDER_111817,PROD_5188,1,583.17,583.17
ORDER_111817,PROD_5140,3,194.41,583.23
ORDER_111817,PROD_5174,2,730.26,1460.52
